publish_day_index,date,slot,load_hat_kw,pv_hat_kw,net_hat_kwh
86,2025-03-28T00:00:00,74,3691.00897697,8276.62287335,-764.268982729
86,2025-03-28T00:00:00,75,3563.49458683,8292.27478942,-788.130033766
86,2025-03-28T00:00:00,76,3642.62754326,8314.08629782,-778.576459092
86,2025-03-28T00:00:00,77,3675.24712441,8224.68497039,-758.239640997
86,2025-03-28T00:00:00,78,3592.06289825,8020.07880819,-738.002651657
86,2025-03-28T00:00:00,79,3577.49727635,7802.23974623,-704.123744979
86,2025-03-28T00:00:00,80,3566.49612612,7623.26627666,-676.128358423
86,2025-03-28T00:00:00,81,3539.14464715,7498.82822012,-659.947262162
86,2025-03-28T00:00:00,82,3567.87002184,7415.09232354,-641.203716949
86,2025-03-28T00:00:00,83,3648.74238495,7329.93315236,-613.531794568
86,2025-03-28T00:00:00,84,3717.8392324,7173.29457757,-575.909224195
86,2025-03-28T00:00:00,85,3704.10935548,6898.96529286,-532.475989563
86,2025-03-28T00:00:00,86,3664.04804429,6634.14028145,-495.015372859
86,2025-03-28T00:00:00,87,3625.64016402,6404.00747183,-463.06121797
86,2025-03-28T00:00:00,88,3578.53636083,6112.83209279,-422.382621993
86,2025-03-28T00:00:00,89,3595.06549971,5765.41585613,-361.725059403
86,2025-03-28T00:00:00,90,3602.41875417,5435.69417685,-305.54590378
86,2025-03-28T00:00:00,91,3461.44619509,5197.33623532,-289.315006704
86,2025-03-28T00:00:00,92,3420.23342416,4957.0504143,-256.136165023
86,2025-03-28T00:00:00,93,3522.87540573,4663.52700378,-190.108599676
86,2025-03-28T00:00:00,94,3560.16404652,4355.29345131,-132.521567465
86,2025-03-28T00:00:00,95,3521.21063128,4089.5869,-94.7293781196
86,2025-03-28T00:00:00,96,3471.1082423,3838.93595834,-61.3046193392
86,2025-03-28T00:00:00,97,3469.39400216,3518.71494482,-8.22015710919
86,2025-03-28T00:00:00,98,3465.91804811,3168.03367478,49.6473955552
86,2025-03-28T00:00:00,99,3493.003287,2823.96355044,111.506622759
86,2025-03-28T00:00:00,100,3574.19680853,2487.76357478,181.072205624
86,2025-03-28T00:00:00,101,3287.39941604,2153.77219213,188.937870652
86,2025-03-28T00:00:00,102,2781.54621176,1827.4657168,159.013415827
86,2025-03-28T00:00:00,103,2680.28348967,1519.57494469,193.451424165
86,2025-03-28T00:00:00,104,2779.1848931,1212.98205189,261.033806869
86,2025-03-28T00:00:00,105,2834.6183292,908.800459592,320.969644934
86,2025-03-28T00:00:00,106,2804.61133656,626.459391041,363.025324252
86,2025-03-28T00:00:00,107,2750.6220576,360.130135939,398.415320277
86,2025-03-28T00:00:00,108,2714.62764165,161.104950562,425.587115181
86,2025-03-28T00:00:00,109,2696.56988422,108.492011069,431.346312192
86,2025-03-28T00:00:00,110,2699.43078737,92.996990488,434.405632814
86,2025-03-28T00:00:00,111,2671.3224948,74.0928029853,432.871615303
86,2025-03-28T00:00:00,112,2571.29604484,59.4627799562,418.638877481
86,2025-03-28T00:00:00,113,2612.27485217,46.5100534683,427.627466451
86,2025-03-28T00:00:00,114,2745.65010372,34.6813718749,451.828121975
86,2025-03-28T00:00:00,115,2699.6362253,24.5300856637,445.851023273
86,2025-03-28T00:00:00,116,2608.8654224,15.8366345506,432.171464642
86,2025-03-28T00:00:00,117,2637.0706984,8.51895877949,438.091956603
86,2025-03-28T00:00:00,118,2810.02292166,2.56581797503,467.909517281
86,2025-03-28T00:00:00,119,2913.14376848,0,485.523961413
86,2025-03-28T00:00:00,120,2835.80004402,0,472.633340669
86,2025-03-28T00:00:00,121,2675.47733243,0,445.912888738
86,2025-03-28T00:00:00,122,2694.00436406,0,449.000727343
86,2025-03-28T00:00:00,123,2843.34041405,0,473.890069008
86,2025-03-28T00:00:00,124,2826.69438985,0,471.115731642
86,2025-03-28T00:00:00,125,2743.69556653,0,457.282594422
86,2025-03-28T00:00:00,126,2678.02169431,0,446.336949052
86,2025-03-28T00:00:00,127,2617.19084918,0,436.198474864
86,2025-03-28T00:00:00,128,2635.98291335,0.545243087943,439.23961171
86,2025-03-28T00:00:00,129,2748.7859183,4.07855182977,457.451227745
86,2025-03-28T00:00:00,130,2836.14868945,7.89731000831,471.375229907
86,2025-03-28T00:00:00,131,2600.04391296,11.9050594125,431.356475592
86,2025-03-28T00:00:00,132,2215.71357947,16.0085333737,366.617507683
86,2025-03-28T00:00:00,133,2195.78985765,20.1184932727,362.611894063
86,2025-03-28T00:00:00,134,2340.27563286,24.1505135161,386.020853225
86,2025-03-28T00:00:00,135,2397.14630832,28.0257088861,394.853433239
86,2025-03-28T00:00:00,136,2315.52387464,31.6713988458,380.642079298
86,2025-03-28T00:00:00,137,2308.51567172,35.0217040988,378.915661271
86,2025-03-28T00:00:00,138,2349.91823405,38.0180714437,385.316693767
86,2025-03-28T00:00:00,139,2250.44588496,40.6097237252,368.306026872
86,2025-03-28T00:00:00,140,2357.94017002,42.7540324505,385.864356261
86,2025-03-28T00:00:00,141,2566.85835482,44.4168114118,420.406923902
86,2025-03-28T00:00:00,142,2402.23717057,45.5725304085,392.777440027
86,2025-03-28T00:00:00,143,2256.60987444,46.204448911,368.400904255
86,2025-03-28T00:00:00,144,2317.22836305,46.3046702189,378.487282139
87,2025-03-29T00:00:00,1,2478.25196708,50.721188484,404.588463099
87,2025-03-29T00:00:00,2,2502.21087921,49.7947080097,408.736028533
87,2025-03-29T00:00:00,3,2502.97497219,48.4350217168,409.089991745
87,2025-03-29T00:00:00,4,2509.26347631,46.6678045082,410.432611966
87,2025-03-29T00:00:00,5,2510.26264689,44.5252896267,410.956226211
87,2025-03-29T00:00:00,6,2491.09064704,42.0459092887,408.174122958
87,2025-03-29T00:00:00,7,2453.40986742,39.2739012641,402.355994359
87,2025-03-29T00:00:00,8,2440.33544982,36.2588855941,400.67942737
87,2025-03-29T00:00:00,9,2490.59401957,33.0554154888,409.589767347
87,2025-03-29T00:00:00,10,2591.15932893,29.7225062531,426.906137113
87,2025-03-29T00:00:00,11,2589.37612823,26.3231458589,427.175497062
87,2025-03-29T00:00:00,12,2494.41788198,22.9237905255,411.915681909
87,2025-03-29T00:00:00,13,2466.87991165,19.5938483995,407.881010541
87,2025-03-29T00:00:00,14,2489.7765885,16.4051541415,412.228572394
87,2025-03-29T00:00:00,15,2568.49393559,13.4314369459,425.843749775
87,2025-03-29T00:00:00,16,2716.31984588,10.7477842502,450.928676938
87,2025-03-29T00:00:00,17,2715.33410945,8.43010313008,451.150667721
87,2025-03-29T00:00:00,18,2582.32565226,6.55458114744,429.295178518
87,2025-03-29T00:00:00,19,2550.5195888,5.19714821436,424.220406765
87,2025-03-29T00:00:00,20,2549.54957736,4.4329408684,424.186106082
87,2025-03-29T00:00:00,21,2514.95204081,4.33577022736,418.436045097
87,2025-03-29T00:00:00,22,2477.38614289,4.97759480503,412.068091347
87,2025-03-29T00:00:00,23,2503.3401931,6.42799932856,416.152032296
87,2025-03-29T00:00:00,24,2563.39361951,8.75368070097,425.773323134
87,2025-03-29T00:00:00,25,2564.97877366,12.0185647708,425.493368149
87,2025-03-29T00:00:00,26,2575.5741037,16.2808944927,426.548868201
87,2025-03-29T00:00:00,27,2633.47071613,21.595486583,435.312538257
87,2025-03-29T00:00:00,28,2693.18707506,28.0246552871,444.193736628
87,2025-03-29T00:00:00,29,2663.53892609,35.5903839374,437.991423692
87,2025-03-29T00:00:00,30,2625.24873883,44.3345030974,430.152372622
87,2025-03-29T00:00:00,31,2739.63257806,54.4569957286,447.529263722
87,2025-03-29T00:00:00,32,2772.68429798,65.6653273738,451.169828434
87,2025-03-29T00:00:00,33,2674.92236958,78.016100152,432.817711572
87,2025-03-29T00:00:00,34,2636.95675774,93.8479525282,423.851467535
87,2025-03-29T00:00:00,35,2666.86410667,109.853794079,426.168385432
87,2025-03-29T00:00:00,36,2690.90651806,169.494716,420.235300343
87,2025-03-29T00:00:00,37,2657.46202387,365.683717584,381.963051048
87,2025-03-29T00:00:00,38,2722.06398964,626.253653039,349.301722768
87,2025-03-29T00:00:00,39,2785.55160436,890.365352894,315.864375244
87,2025-03-29T00:00:00,40,2632.39204702,1151.84179022,246.758376134
87,2025-03-29T00:00:00,41,2775.88708054,1444.4207342,221.911057724
87,2025-03-29T00:00:00,42,3162.82249068,1766.38480971,232.739613495
87,2025-03-29T00:00:00,43,3201.35262246,2084.3669347,186.164281294
87,2025-03-29T00:00:00,44,3140.63073695,2415.83111088,120.799937678
87,2025-03-29T00:00:00,45,3155.72399341,2737.65668696,69.677884408
87,2025-03-29T00:00:00,46,3144.18663423,3007.3188999,22.8112890555
87,2025-03-29T00:00:00,47,3069.78331507,3313.39100718,-40.601282019
87,2025-03-29T00:00:00,48,3049.34199536,3631.52439489,-97.0303999212
87,2025-03-29T00:00:00,49,3210.80199152,3861.33814281,-108.422691882
87,2025-03-29T00:00:00,50,3212.80603261,4172.21135332,-159.900886786
87,2025-03-29T00:00:00,51,3037.44943002,4546.39892219,-251.491582028
87,2025-03-29T00:00:00,52,3060.63306185,4785.29769872,-287.444106145
87,2025-03-29T00:00:00,53,3446.37863407,4988.80458008,-257.070991002
87,2025-03-29T00:00:00,54,3888.2683628,5271.61297787,-230.557435845
87,2025-03-29T00:00:00,55,3887.30774418,5646.38407069,-293.179387752
87,2025-03-29T00:00:00,56,3806.61124218,5973.52289712,-361.15194249
87,2025-03-29T00:00:00,57,3819.32425575,6196.61690424,-396.215441415
87,2025-03-29T00:00:00,58,3758.31947983,6387.1387856,-438.136550961
87,2025-03-29T00:00:00,59,3728.44877907,6639.87129374,-485.237085778
87,2025-03-29T00:00:00,60,3746.66755235,6917.63200666,-528.494075718
87,2025-03-29T00:00:00,61,3715.24783056,7110.61286971,-565.894173191
87,2025-03-29T00:00:00,62,3712.44892125,7354.05171921,-606.933799659
87,2025-03-29T00:00:00,63,3705.99222469,7611.13446737,-650.857040447
87,2025-03-29T00:00:00,64,3581.40846382,7703.51378772,-687.017553984
87,2025-03-29T00:00:00,65,3512.99560326,7815.91450482,-717.15315026
87,2025-03-29T00:00:00,66,3574.67597172,7997.87497673,-737.199834167
87,2025-03-29T00:00:00,67,3658.02624334,8110.74803168,-742.120298057
87,2025-03-29T00:00:00,68,3629.70764161,8176.80004611,-757.848734083
87,2025-03-29T00:00:00,69,3518.75911279,8250.06210773,-788.550499157
87,2025-03-29T00:00:00,70,3502.06356882,8357.59118207,-809.254602208
87,2025-03-29T00:00:00,71,3667.95762133,8462.26125045,-799.050604853
87,2025-03-29T00:00:00,72,3781.48846228,8506.80120601,-787.552123954
87,2025-03-29T00:00:00,73,3514.84011063,8451.33807233,-822.749660283
87,2025-03-29T00:00:00,74,3343.37287106,8341.59390911,-833.036839675
87,2025-03-29T00:00:00,75,3431.08747635,8224.78185761,-798.949063544
87,2025-03-29T00:00:00,76,3498.71487492,8119.84099369,-770.187686461
87,2025-03-29T00:00:00,77,3552.48783367,8012.68382787,-743.365999033
87,2025-03-29T00:00:00,78,3603.09894827,7886.97798527,-713.979839499
87,2025-03-29T00:00:00,79,3606.85865585,7723.80128494,-686.157104849
87,2025-03-29T00:00:00,80,3590.84493387,7476.30618942,-647.576875926
87,2025-03-29T00:00:00,81,3554.63293674,7218.11429175,-610.580225834
87,2025-03-29T00:00:00,82,3495.09202565,7093.85646356,-599.794072984
87,2025-03-29T00:00:00,83,3568.7830439,7024.49782388,-575.95246333
87,2025-03-29T00:00:00,84,3666.59035363,6927.18649996,-543.432691054
87,2025-03-29T00:00:00,85,3511.57554843,6781.88082532,-545.050879482
87,2025-03-29T00:00:00,86,3369.55832669,6605.56434404,-539.334336225
87,2025-03-29T00:00:00,87,3409.51969832,6419.05767617,-501.589662974
87,2025-03-29T00:00:00,88,3538.97887024,6217.044125,-446.344209126
87,2025-03-29T00:00:00,89,3571.80779805,5915.46934356,-390.610257585
87,2025-03-29T00:00:00,90,3497.4498675,5558.17866468,-343.45479953
87,2025-03-29T00:00:00,91,3460.07165486,5280.27154107,-303.3666477
87,2025-03-29T00:00:00,92,3438.72778916,4996.21800145,-259.581702048
87,2025-03-29T00:00:00,93,3404.56198824,4665.52956783,-210.161263266
87,2025-03-29T00:00:00,94,3381.51506285,4340.16807148,-159.775501438
87,2025-03-29T00:00:00,95,3456.28894653,4033.80571622,-96.2527949483
87,2025-03-29T00:00:00,96,3586.96186188,3730.96702295,-24.0008601783
87,2025-03-29T00:00:00,97,3607.47878908,3409.85096753,32.9379702599
87,2025-03-29T00:00:00,98,3441.63787933,3096.00880703,57.6048453822
87,2025-03-29T00:00:00,99,3280.54789319,2800.36264614,80.0308745093
87,2025-03-29T00:00:00,100,3364.6917934,2503.99540619,143.449397869
87,2025-03-29T00:00:00,101,3191.4514783,2177.56293214,168.981424361
87,2025-03-29T00:00:00,102,2808.30854431,1840.52896919,161.296595853
87,2025-03-29T00:00:00,103,2780.56610697,1540.87489755,206.61520157
87,2025-03-29T00:00:00,104,2805.82601424,1238.71183917,261.185695845
87,2025-03-29T00:00:00,105,2702.5423529,929.525725869,295.502771172
87,2025-03-29T00:00:00,106,2617.9542745,651.596139874,327.726355772
87,2025-03-29T00:00:00,107,2627.16237325,386.219218797,373.490525742
87,2025-03-29T00:00:00,108,2699.15209579,178.468236637,420.113976526
87,2025-03-29T00:00:00,109,2753.4760873,114.861551501,439.7690893
87,2025-03-29T00:00:00,110,2841.15899116,97.2240006052,457.322498426
87,2025-03-29T00:00:00,111,2866.93538816,79.523599556,464.568631435
87,2025-03-29T00:00:00,112,2682.22488772,65.6199565106,436.100821868
87,2025-03-29T00:00:00,113,2626.91212364,53.1531205741,428.959833845
87,2025-03-29T00:00:00,114,2741.53494717,41.9704690753,449.927413016
87,2025-03-29T00:00:00,115,2735.86162619,32.4045832788,450.576173818
87,2025-03-29T00:00:00,116,2686.29521788,24.2451938646,443.675004003
87,2025-03-29T00:00:00,117,2673.34437922,17.4318138578,442.652094226
87,2025-03-29T00:00:00,118,2677.79915066,11.9308404522,444.311385035
87,2025-03-29T00:00:00,119,2654.09957643,7.66241669016,441.072859956
87,2025-03-29T00:00:00,120,2635.2812518,4.55155750999,438.454949049
87,2025-03-29T00:00:00,121,2692.50716345,2.51896533235,448.331366353
87,2025-03-29T00:00:00,122,2720.12529745,1.47804655633,453.107875149
87,2025-03-29T00:00:00,123,2734.63407856,1.3387093495,455.549228201
87,2025-03-29T00:00:00,124,2840.54247569,2.00767012863,473.08913426
87,2025-03-29T00:00:00,125,2837.99235853,3.38943953609,472.433819833
87,2025-03-29T00:00:00,126,2738.29244015,5.38729954545,455.484190101
87,2025-03-29T00:00:00,127,2764.92411036,7.90426244349,459.503307987
87,2025-03-29T00:00:00,128,2837.94056759,10.8440029597,471.182760772
87,2025-03-29T00:00:00,129,2895.4913666,14.1117554243,480.229935195
87,2025-03-29T00:00:00,130,2916.02590523,17.6151685209,483.068456118
87,2025-03-29T00:00:00,131,2669.83646011,21.2651109475,441.428558193
87,2025-03-29T00:00:00,132,2310.08842019,24.9764220971,380.851999683
87,2025-03-29T00:00:00,133,2265.31695537,28.6686027046,372.774725445
87,2025-03-29T00:00:00,134,2331.55058943,32.2664412637,383.214024695
87,2025-03-29T00:00:00,135,2367.85416237,35.7005728863,388.692264914
87,2025-03-29T00:00:00,136,2425.57059268,38.9079681437,397.77710409
87,2025-03-29T00:00:00,137,2426.34445103,41.8323502795,397.418683459
87,2025-03-29T00:00:00,138,2370.82812807,44.4245400079,387.733931343
87,2025-03-29T00:00:00,139,2365.69588784,46.6427278992,386.50885999
87,2025-03-29T00:00:00,140,2476.92339275,48.4526750944,404.745119609
87,2025-03-29T00:00:00,141,2551.50026442,49.8278437732,416.94540344
87,2025-03-29T00:00:00,142,2441.48438297,50.7494594228,398.455820592
87,2025-03-29T00:00:00,143,2802.66521529,51.2065075048,458.576451298
87,2025-03-29T00:00:00,144,3429.83559924,51.1956675964,563.106655274
88,2025-03-30T00:00:00,1,3506.15686727,64.8788671205,573.546333358
88,2025-03-30T00:00:00,2,3373.4520488,63.7567414275,551.615884562
88,2025-03-30T00:00:00,3,3438.06112232,62.3129504712,562.624695308
88,2025-03-30T00:00:00,4,3499.40567382,60.5751342708,573.138423258
88,2025-03-30T00:00:00,5,3577.87708854,58.5755875597,586.550250163
88,2025-03-30T00:00:00,6,3623.25412451,56.3508594553,594.48387751
88,2025-03-30T00:00:00,7,3537.3043555,53.9413383614,580.560502856
88,2025-03-30T00:00:00,8,3543.97745367,51.3908271706,582.097771083
88,2025-03-30T00:00:00,9,3621.0230971,48.7461134684,595.379497271
88,2025-03-30T00:00:00,10,3526.95961687,46.0565390143,580.150512976
88,2025-03-30T00:00:00,11,3447.25969204,43.3735723001,567.31435329
88,2025-03-30T00:00:00,12,3475.02333641,40.7503874737,572.378824822
88,2025-03-30T00:00:00,13,3521.27103623,38.2414523825,580.504930642
88,2025-03-30T00:00:00,14,3578.06012471,35.9021279421,590.359666127
88,2025-03-30T00:00:00,15,3625.41725482,33.788280493,598.604829054
88,2025-03-30T00:00:00,16,3625.05895438,31.955908271,598.850507684
88,2025-03-30T00:00:00,17,3603.11209719,30.4607826151,595.441885763
88,2025-03-30T00:00:00,18,3592.6257329,29.3581040608,593.87793814
88,2025-03-30T00:00:00,19,3611.40760384,28.7021730424,597.1175718
88,2025-03-30T00:00:00,20,3653.40368336,28.5460745571,604.1429348
88,2025-03-30T00:00:00,21,3680.86910479,28.9413758334,608.654621493
88,2025-03-30T00:00:00,22,3647.59406212,29.9378358047,602.942704385
88,2025-03-30T00:00:00,23,3578.57180439,31.5831250203,591.164779895
88,2025-03-30T00:00:00,24,3556.50509013,33.922554533,587.097089267
88,2025-03-30T00:00:00,25,3638.19094503,36.9991539968,600.198631839
88,2025-03-30T00:00:00,26,3630.99014718,40.8536522925,598.356082482
88,2025-03-30T00:00:00,27,3568.02628929,45.5179081954,587.084730182
88,2025-03-30T00:00:00,28,3653.6176242,51.0364493941,600.430195801
88,2025-03-30T00:00:00,29,3638.07935731,57.4468920052,596.77207755
88,2025-03-30T00:00:00,30,3506.45060808,64.710899059,573.623284837
88,2025-03-30T00:00:00,31,3522.05327333,73.0056008327,574.84127875
88,2025-03-30T00:00:00,32,3650.53122641,82.4593298642,594.678649425
88,2025-03-30T00:00:00,33,3660.3721074,92.1913417079,594.696794282
88,2025-03-30T00:00:00,34,3463.17474445,104.374772531,559.79999532
88,2025-03-30T00:00:00,35,3955.88416957,122.900391308,638.83062971
88,2025-03-30T00:00:00,36,4858.99846662,199.626049405,776.562069536
88,2025-03-30T00:00:00,37,4937.72319586,403.906178942,755.636169486
88,2025-03-30T00:00:00,38,4801.231383,668.836354025,688.732504829
88,2025-03-30T00:00:00,39,4825.06769453,935.623888551,648.24063433
88,2025-03-30T00:00:00,40,4767.53731255,1195.33975602,595.366259422
88,2025-03-30T00:00:00,41,4749.83082375,1484.15512022,544.279283921
88,2025-03-30T00:00:00,42,4781.58332972,1809.37941992,495.3673183
88,2025-03-30T00:00:00,43,4738.12390709,2144.09376292,432.338357363
88,2025-03-30T00:00:00,44,4783.0875376,2482.50799329,383.429924053
88,2025-03-30T00:00:00,45,4817.85129723,2805.69384484,335.359575399
88,2025-03-30T00:00:00,46,4698.57053431,3093.75818478,267.468724921
88,2025-03-30T00:00:00,47,5375.75562898,3395.11276829,330.107143448
88,2025-03-30T00:00:00,48,6454.46004938,3701.25611643,458.867322158
88,2025-03-30T00:00:00,49,6500.44053355,3966.48648454,422.325674834
88,2025-03-30T00:00:00,50,6368.42934422,4286.35862039,347.011787304
88,2025-03-30T00:00:00,51,6483.68054601,4639.46852824,307.368669628
88,2025-03-30T00:00:00,52,6416.29074417,4903.1389735,252.19196178
88,2025-03-30T00:00:00,53,6379.48703483,5158.28709556,203.533323212
88,2025-03-30T00:00:00,54,6429.62016816,5455.04316499,162.429500528
88,2025-03-30T00:00:00,55,6381.17493752,5758.92744568,103.707915306
88,2025-03-30T00:00:00,56,6386.64484237,6031.90121081,59.1239385935
88,2025-03-30T00:00:00,57,6459.61787336,6268.03780344,31.9300116535
88,2025-03-30T00:00:00,58,6445.89506527,6495.61893244,-8.28731119431
88,2025-03-30T00:00:00,59,6423.74801528,6747.86193808,-54.0189871331
88,2025-03-30T00:00:00,60,6430.38959236,6978.00603072,-91.2694063926
88,2025-03-30T00:00:00,61,6408.26398256,7125.37732606,-119.518890584
88,2025-03-30T00:00:00,62,6331.7084609,7382.41934696,-175.118481011
88,2025-03-30T00:00:00,63,6281.56762573,7672.07699998,-231.751562376
88,2025-03-30T00:00:00,64,6368.94333799,7718.94555041,-225.000368736
88,2025-03-30T00:00:00,65,6440.4581089,7777.32301294,-222.810817341
88,2025-03-30T00:00:00,66,6370.14062002,7974.52744219,-267.397803695
88,2025-03-30T00:00:00,67,6193.00146711,8187.75065094,-332.458197304
88,2025-03-30T00:00:00,68,6193.51877004,8348.56680882,-359.174673129
88,2025-03-30T00:00:00,69,6351.81292153,8464.18181333,-352.061481966
88,2025-03-30T00:00:00,70,6345.08528992,8584.51418428,-373.238149061
88,2025-03-30T00:00:00,71,6109.53985828,8693.4902544,-430.658399353
88,2025-03-30T00:00:00,72,5830.77116496,8751.96141838,-486.865042237
88,2025-03-30T00:00:00,73,5793.52264853,8725.78809612,-488.710907931
88,2025-03-30T00:00:00,74,5950.36722517,8625.42820959,-445.843497403
